blk_cd,od_cnt,hd_pop,hd_kpop,blk_ar,hd_ar,blk_pop,blk_kpop,tratio,tratio2,dist_s1,dist_s2,dist_r1,dist_r2,apt_kpop,blk_kpop2,esti1
"170422",0.15,"25737","18512",5563.12,974872.762,146.868417111442,105.638890996115,0,0,"6455","0","1431","231",0,0,5.44256572494897
"290936",0.9,"15997","11775",1,91006409.586,0.000175778827807541,0.000129386491056685,0,0,"591","531","123","123",0,0,0.455409167426119
"148385",110.5,"42098","32291",1,5580146.897,0.00754424583744072,0.00578676522249984,0.266437593287239,0,"273","316","3","3",0,0,3.17509887437795
"404193",3,"22580","16797",6385.27,2668700.874,54.0260611463344,40.189360012178,0,0,"2030","1919","101","101",0,0,0.398154031855758
"429042",3.5,"54090","40404",1,9161739.3224,0.00590390078745775,0.00441007963424742,1,0,"1182","1182","611","584",0,0,14.186418706643
"532937",0.8,"37140","26770",1,4116073.5676,0.00902316233906762,0.00650377102360905,1,1,"1743","1152","686","686",0,0,14.4604984158797
"424722",7.5,"24887","18123",1,5779389.7046,0.0043061640193932,0.0031357982289333,1,0,"580","474","368","349",0,0,13.2765260577229
"434347",66,"53690","36734",1,4163733.8654,0.0128946762054501,0.00882236982177319,1,1,"606","777","498","498",0,0,13.7686354161465
"322880",,"22899","16934",814.63,206324.55,90.4119862129834,66.86041200623,0,0,"3184","3053","1110","864",0,0,4.23499537313606
"146447",22.8,"34585","24933",70000,9660924.179,250.591967719034,180.656629496564,1,0,"1622","1580","1001","1001",0,0,15.8899726785686
"411980",35,"31903","23079",1,2218490.453,0.0143804991168019,0.0104030197510163,1,1,"1411","1315","612","612",0,0,14.1860934615076
"545158",31.3,"24464","18740",1,3645315.322,0.00671107924528675,0.00514084471291178,0.977811199504743,0,"1254","1337","188","188",0,0,12.3184939015952
"295269",12.5,"34791","27276",1,8210742.419,0.00423725385898018,0.00332198948744053,1,0,"254","222","2095","2095",0,0,19.8259972986544
"408361",1,"39271","27909",1,2647912.9131,0.0148309258230189,0.010539999205384,1,0,"5382","692","2025","1890",1494.55392019556,1494.56446019477,19.468472638759
"430448",18.5,"52131","39883",1,282013832.584,0.000184852634788658,0.000141422141015443,1,1,"817","839","445","445",0,0,13.5640091830002
"508542",6.3,"70572","51101",1,3597786.5072,0.0196153940370751,0.0142034553461511,1,0,"1249","1092","246","246",0,0,12.8022403792712
"189717",1.8,"16690","12190",70000,5820900.248,200.707785776163,146.592445093555,1,0,"588","464","2134","2134",0,0,20.1574426239511
"360400",9.3,"24622","17770",1,4728300.824,0.00520736749130326,0.00375822111609369,1,0,"1423","1459","1212","1212",0,0,16.4592688631381
"430538",6,"39561","26910",1,7932235.931,0.00498737056539021,0.00339248608262305,1,0,"2452","2385","757","757",0,0,14.716751389877
"145355",1.25,"93893","66326",2456.36,8507815.026,27.1086064724228,19.1495152236047,0,0,"6607","812","483","263",0,0,1.73594047269934
"255850",0.25,"26065","21163",1,3443398.65,0.00756955631611228,0.00614596279754016,0,0,"1217","1217","980","980",0,0,3.69132195287586
"28968",,"23943","16950",13475.105,7679629.5444,42.0117190744267,29.7414124508847,0.00118456410599991,0,"2182","2218","1400","1400",0,0,5.3178969466441
"29798",6.25,"77992","56665",189.79,9608602.72,1.54050511935413,1.11925226418353,0,0,"8863","0","61","61",0,0,0.0730433124298535
"322871",0.15,"93893","66326",2318.317,8507815.026,25.5851517006171,18.0733470194278,0.00349384710149658,0,"5435","2593","626","545",0,0,2.33902187202087
"351310",13.9,"32592","24217",1,8167089.926,0.0039906503167356,0.00296519325970747,0.0616836988745448,0,"2376","2336","2897","2897",0,0,11.6675490110325
"404023",0.25,"13216","8928",9321.898,36035.118,3418.83725670053,2309.57771094298,0,0,"551","182","215","215",0,0,3.79331055796021
"406460",0.4,"41240","29579",2701.07,155626941.4914,0.715763772856486,0.513374797219253,0.0870440424803397,0.0870440424803397,"5713","0","852","852",0,0,4.16123915702971
"409686",0.4,"30431","20850",324.15,3032282.8953,3.25306344777046,2.22885783858611,0.254493489005943,0,"3903","1644","1670","1890",0,0,9.28685195433011
"427056",0.15,"54090","40404",1,9161739.3224,0.00590390078745775,0.00441007963424742,0,0,"931","931","457","457",0,0,1.71482070664305
"430906",13.5,"43984","34738",1,3584512.481,0.0122705668436477,0.00969113657272268,0,0,"699","705","995","995",0,0,3.75748554033073
"431883",0.4,"45780","32831",1,4361836.405,0.010495579326983,0.00752687559816907,0.23771090420881,0,"3935","1365","646","674",0,0,5.20387681627976
"434628",0.15,"7091","4703",7783.185,409791.98,134.679465505889,89.3241469855023,0,0,"0","0","0","0",0,0,0.11558544619924
"501346",20,"46833","33397",16725.945,6271732.3876,124.897896430296,89.0657238930371,0,0,"2127","2127","644","644",0,0,2.51708104671759
"508196",0.15,"5559","3702",11722.3799,78710.9,827.899437868199,551.337240328849,0,0,"0","0","417","417",0,0,2.29344338898553
"510921",7,"24265","18391",1,80034311.4524,0.000303182467115138,0.000229788945094354,0,0,"1934","1934","772","772",0,0,2.89029629734689
"534326",5.75,"10834","7507",1,3234737.572,0.00334926706072835,0.00232074467647108,1,0,"783","742","1068","1067",0,0,15.9251710030436
"67622",0.9,"15872","11748",1,3174833.515,0.00499931726341247,0.00370035151276271,0.669578181839624,0,"1330","1310","1631","1631",0,0,14.1189559693826
"124932",1.4,"5836","4356",1,508142.5713,0.0114849656958864,0.00857239728774522,0,0,"1614","1572","954","954",0,0,3.58566509268209
"430845",14.8,"52131","39883",1,282013832.584,0.000184852634788658,0.000141422141015443,0.96841918044121,0.96841918044121,"1022","971","214","214",0,0,12.3094818125072
"130679",2.5,"3341","2372",27552.64,275906.672,333.639522280201,236.873075979837,0.269191339088458,0.269191339088458,"2579","2499","438","438",0,0,5.12106137147469
"145435",0.15,"24952","18411",4664.74,2265668.9934,51.3731674040043,37.9060349901861,0,0,"1955","1872","1814","2171",0,0,6.8871064092773
"146690",0.15,"4662","3260",3398.64,66115.727,239.647363780784,167.578379649368,0.136660674447184,0,"1694","1694","780","781",0,0,4.76702652680361
"148264",3.5,"16260","12122",61352,2575648.065,387.31359829628,288.746336934041,0.784724495511432,0.784724495511432,"853","663","1461","1461",0,0,15.2264351425569
"171640",3.25,"39561","26910",308.88,7932235.931,1.54049902023773,1.04787110120061,0.877681860168988,0,"2132","2132","523","523",0,0,12.3825550122693
"289424",6.65,"9301","6856",774.42,1506939.12,4.77980850347823,3.52331653583988,0,0,"4179","4179","445","445",0,0,1.61544217159738
"297936",,"43192","30689",1237.82,4705012.3949,11.3631839733201,8.07382739760187,0,0,"4467","3503","88","27",0,0,0.263473532652497
"31621",5.25,"23555","17454",1990.85,2214587.8022,21.1752596593436,15.6906381699929,0,0,"2518","2432","4","814",0,0,-0.0098643142080292
"148112",17.3,"59416","42515",1916.8,9010719.5567,12.6392335354969,9.04397828466489,1,0,"1110","1128","426","426",0,0,13.4984469079004
"149587",30.8,"24887","18123",70000,5779389.7046,301.431481357524,219.505876025331,1,0,"913","745","272","295",0,0,13.1908246035768
"150091",30.5,"22740","16965",1,4688162.112,0.00485051486205945,0.00361868885817232,1,0,"422","422","1410","1410",0,0,17.2275086825834
"151450",6.8,"14103","10248",1,5631977.79,0.0025040936818041,0.00181960944842433,1,0,"732","812","381","381",0,0,13.3230453545746
"151471",100,"26349","19432",70000,6974189.469,264.465140816495,195.039152011315,1,0,"360","318","666","666",0,0,14.6619846627026
"151597",11,"7735","5652",9374.56,237683.22,305.079263062828,222.922817689865,0.17318701376949,0,"3131","860","254","254",0,0,3.25415573791585
"151598",15.5,"7735","5652",10847.2,237683.22,353.003851092223,257.941534114188,0.259884713860973,0,"3017","973","138","138",0,0,3.89305989205391
"154766",34.3,"17850","13385",70000,4229865.224,295.399482922154,221.508239715016,1,0,"418","388","521","521",0,0,14.1457866621912
"156509",8,"41240","29579",114054.18,155626941.4914,30.2235225991376,21.6775357652738,1,0,"4577","4483","2008","1110",0,0,19.4465867312803
"159167",5.8,"19588","14580",4646.39,2368563.935,38.4255987246551,28.6014513684639,0,0,"3203","792","118","118",0,0,0.426458278070792
"169125",32,"24265","18391",728.27,80034311.4524,0.220798695325942,0.167348395043865,0,0,"499","499","260","260",0,0,0.976374548823187
"169523",3.5,"43763","32481",1759.11,3433511.4502,22.4213409643692,16.6411712145803,0.611735431129359,0,"473","473","241","241",0,0,8.201299581155
"405839",26.5,"93893","66326",742.01,8507815.026,8.18888806551258,5.78462920380846,0.0733542925983836,0,"6763","786","742","395",0,0,3.56956330388819
"170838",2.3,"57156","41193",1,9985495.767,0.00572390208094512,0.00412528340717287,0.748742004468153,0,"1812","1714","158","158",0,0,9.47054798787472
"171312",8.3,"39561","26910",70000,7932235.931,349.115939577315,237.474025783614,0,0,"1234","1234","219","219",0,0,1.114870389364
"171366",8.3,"39561","26910",1340.92,7932235.931,6.68766493854304,4.5490524379109,0,0,"1599","1599","235","235",0,0,0.867519473854657
"171454",27.5,"48209","32482",70000,7870722.81,428.757317652253,288.885792942821,0,0,"1062","1048","1341","1341",0,0,5.43575121606801
"172156",32.3,"24874","18112",70000,4363635.235,399.020519871662,290.546741815371,1,0,"283","181","558","558",0,0,14.3777454839091
"172423",3,"36038","24576",70000,4196903.2194,601.076524314193,409.902232686209,0.890929231464201,0,"227","182","473","473",0,0,12.9139983764994
"172768",26,"48909","35087",70000,9422016.316,363.364898252847,260.675625856133,0,0,"926","841","307","307",0,0,1.48386925985784
"173024",0.8,"36007","26985",1,5159171.2362,0.00697922172990735,0.00523049124841142,1,0,"152","265","318","312",0,0,13.0947827682557
"173156",1.5,"37915","26256",353.84,139502016.914,0.096169531428858,0.0665970517525015,0.0441353130208002,0,"1007","1028","1194","1194",0,0,5.03091024156927
"173589",3.3,"57156","41193",70000,9985495.767,400.673145666158,288.769838502101,1,0,"979","879","179","179",0,0,12.9268871710217
"173976",31.5,"48209","32482",70000,7870722.81,428.757317652253,288.885792942821,0,0,"1527","1512","882","882",0,0,3.68823021606801
"174178",7.3,"48779","33629",3214.1,927986.015,168.947140760521,116.474782111883,0,0,"541","487","431","431",0,0,1.77403936805278
"174374",9,"30520","21912",50000,1384780.745,1101.97950506598,791.172179390753,0,0,"4086","4085","64","64",0,0,1.19272480013163
"177281",32.5,"26637","19160",70000,2619407.729,711.836488591196,512.024143912878,0,0,"0","0","232","232",0,0,1.54160724222326
"179216",1.5,"108027","80263",2027.92,3589811.5865,61.0255186271738,45.3413609706171,0,0,"5474","0","1215","1215",0,0,4.56377472109598
"194444",0.5,"11374","8176",54.08,1192442.673,0.515836890047292,0.370800282488716,0,0,"1111","1069","442","442",0,0,1.65521981556554
"214752",8.8,"83112","60339",70000,10606368.2763,548.523287938248,398.225847902901,1,0,"0","0","291","291",0,0,13.5105132471864
"215417",1.8,"31168","21785",70000,873677.793,2497.21352365883,1745.43751966464,0,0,"2384","2274","230","231",0,0,3.08715415044605
"220114",10,"10790","8075",1,1481973.988,0.00728082954719176,0.00544881358605871,0,0,"74","77","672","671",0,0,2.54488305076478
"236708",53.5,"77992","56665",1831.41,9608602.72,14.8653589790629,10.800409869584,0,0,"5774","2564","69","69",0,0,0.171484730371242
"273954",143.5,"20642","15352",1,750776.184,0.0274942125761411,0.0204481712755023,0,0,"2208","2154","506","506",0,0,1.87751645993363
"274763",8.5,"43465","32989",70000,7140419.959,426.102388580812,323.402546805301,1,0,"1091","1107","1681","1681",0,0,18.6607638955661
"274773",103.8,"43465","32989",1,7140419.959,0.00608717697972588,0.00462003638293287,1,0,"1312","1251","1377","1377",0,0,17.0864529783271
"278757",3.5,"30416","22696",1,3530465.28,0.00861529503555973,0.00642861441764413,1,0,"1101","1036","1509","1509",0,0,17.5904013186271
"279159",98.5,"43465","32989",1,7140419.959,0.00608717697972588,0.00462003638293287,1,0,"1024","967","1705","1705",0,0,18.3344289783271
"279365",23.5,"43465","32989",1,7140419.959,0.00608717697972588,0.00462003638293287,1,0,"939","956","1484","1484",0,0,17.4985899783271
"279411",35,"43465","32989",1,7140419.959,0.00608717697972588,0.00462003638293287,1,0,"514","530","1292","1292",0,0,16.7787519783271
"279529",280.5,"19461","14504",70000,3474046.4,392.127750510183,292.247104126186,0,0,"2657","2592","57","57",0,0,0.546314752739284
"279599",45.8,"23987","17930",321.65,2501193.257,3.08469508639812,2.30577324797258,0,0,"1931","1921","255","255",0,0,0.934420670582877
"280877",394,"32993","26232",1,4237331.215,0.00778626883902914,0.0061906890608739,1,0,"668","664","2118","2118",0,0,19.9056960107516
"280970",459.3,"32993","26232",70000,4237331.215,545.03881873204,433.348234261173,1,0,"553","527","2320","2320",0,0,21.233888615134
"281207",0.5,"38545","29279",23436.7,3270807.8545,276.190972287516,209.796224610356,0.0645781465616967,0,"1661","1661","187","187",0,0,1.7181240262269
"281246",1.3,"38545","29279",610.39,3270807.8545,7.19317171677655,5.46397391867948,0.0462983617765677,0,"1758","1758","415","415",0,0,2.0984697424984
"281399",9.5,"72538","52570",70000,6275444.9295,809.131473073825,586.396668497766,1,0,"592","597","0","0",0,0,12.6407512890361
"283675",11,"40215","32148",1,6534366.24,0.00615438414728342,0.00491983442911519,0,0,"1538","1542","1123","1123",0,0,4.22736936626575
"28406",0.5,"29090","21578",1,5824034.451,0.00499481935499286,0.00370499181993936,0.00141425325801655,0,"672","670","61","61",0,0,0.235856956698235
"284409",1.5,"39778","31301",1,718693893.436,5.53476248557304e-05,4.35526171654989e-05,0,0,"1081","892","1083","1083",0,0,4.08402905635709
"287267",0.5,"32883","25587",1,6733203.472,0.00488370805022362,0.00380012279539798,0,0,"1492","30","2022","2022",0,0,7.6345069173589
"287294",0.8,"32883","25587",70000,6733203.472,341.859563515653,266.008595677858,0,0,"1793","414","2353","2353",0,0,9.22745812280715
"28794",13.3,"26856","20044",70000,6774521.6235,277.498560707044,207.111302904826,1,0,"1294","1244","1766","1766",0,0,18.8286940259588
"288748",1,"26073","19838",4851.88,361342.442,350.091914306596,266.372239328587,0,0,"1154","1157","513","513",0,0,2.26767067769119
"288775",0.8,"26073","19838",4408.96,361342.442,318.13260973091,242.055563680504,0,0,"860","863","267","267",0,0,1.30940289940257
"288835",6.3,"18549","13333",228.59,1563888.7488,2.71126441267227,1.94885376107388,0,0,"620","495","343","343",0,0,1.29098881676683
"289012",7,"22697","17569",1,537480.0356,0.0422285452419882,0.0326877257503851,0,0,"1642","1642","182","182",0,0,0.660084297917121
"289104",27,"40215","32148",7831.87,6534366.24,48.2003365715846,38.5315036703544,0,0,"2367","2374","479","479",0,0,1.82218476574944
"289188",0.8,"11729","8426",40000,2576072.415,182.122209479892,130.834831364785,0,0,"877","880","54","54",0,0,0.358120271786032
"430264",4.9,"27979","20364",1,1017281.5732,0.0275036929175746,0.0200180564914218,1,1,"1210","1211","729","729",0,0,14.6330369033651
"289245",4,"33924","25380",70000,8202050.005,289.522741089409,216.604385356951,0.00575428580875931,0,"780","774","494","493",0,0,2.206445551604
"289440",25.8,"27961","22134",1,7364932.2327,0.00379650472218255,0.0030053229684485,0,0,"1285","1289","1091","1091",0,0,4.11067288888792
"289547",17.5,"27961","22134",70000,7364932.2327,265.755330552778,210.372607791395,0,0,"620","628","438","438",0,0,1.92064415448206
"430929",42.25,"47013","34396",8055.84,3898291.143,97.1526220149227,71.0795224049791,0.995474140611568,0,"1433","1408","572","572",0,0,14.0722766213706
"290880",2.5,"36611","26478",50000,1673541.5785,1093.81805837219,791.076849842366,0,0,"1764","1733","50","50",0,0,1.18135144369602
"291018",73.8,"38683","29280",70000,9304667.568,291.016307698356,220.276542393503,1,0,"1035","987","350","350",0,0,13.4851678458572
"291118",313.3,"33924","25380",1,8202050.005,0.00413603915842013,0.00309434836224215,0.996345675906564,0,"864","855","639","642",0,0,14.2547735528299
"291187",27.8,"38683","29280",70000,9304667.568,291.016307698356,220.276542393503,1,0,"299","309","290","293",0,0,13.2710758458572
"291449",36.5,"22636","17027",70000,4563294.076,347.231621195215,261.190705694068,1,0,"1005","945","1721","1723",0,0,18.7333697731681
"291693",33.8,"47664","35744",70000,8886250.355,375.465451310706,281.567579129949,1,0,"1557","1557","0","2454",0,0,12.2289324473942
"291907",0.5,"47664","35744",4084.49,8886250.355,21.9083554460581,16.4294280182926,1,0,"1029","1029","0","0",0,0,11.8953476798557
"292015",26,"47664","35744",1,8886250.355,0.00536379216158152,0.0040223939875707,1,0,"1621","1621","0","2403",0,0,11.8634372049778
"292289",5,"39667","29527",1,2245959.284,0.0176614955945924,0.0131467209625515,1,0,"1196","1151","2138","2138",0,0,19.9719810118569
"292355",23.5,"24349","18714",1,5466547.685,0.00445418231086006,0.00342336719230503,1,0,"925","925","0","0",0,0,11.8759644298371
"292452",51.8,"24349","18714",3536.75,5466547.685,15.7533292879343,12.1075939173848,1,0,"970","942","0","0",0,0,11.8908172265291
"292733",4.3,"39667","29527",16332.36,2245959.284,288.453904189298,214.716979579938,1,0,"952","952","1832","1832",0,0,19.0947657715764
"292926",0.3,"24938","19054",2545.64,7707115.483,8.23695589614925,6.29348615146474,1,0,"879","730","2487","2487",0,0,21.30817477108
"433219",0.9,"50334","38011",1,8467882.367,0.00594410713546938,0.00448884365093826,0.00190031906932566,0,"862","795","504","504",0,0,1.91674556213074
"293230",1.5,"16690","12190",70000,5820900.248,200.707785776163,146.592445093555,1,0,"626","573","2516","2516",0,0,21.6041566239511
"293416",4.8,"22323","16840",70000,83817725.0144,18.642954097496,14.0638510505681,1,0,"1446","1436","254","254",0,0,12.8471866232594
"293549",47.8,"20891","16710",1,1975175.35,0.0105767824613648,0.00846000837343378,1,0,"240","219","1623","1623",0,0,18.0378479472508
"293691",0.5,"36649","27850",1,10884713.254,0.00336701566176141,0.00255863423777061,1,0,"611","604","0","0",0,0,11.8816153108727
"433831",2.4,"41898","30292",20909.998,9950698.8027,88.0427710229039,63.6543897041817,0.892806585722731,0.892806585722731,"2516","2061","2582","2582",0,0,20.4380793097092
"294110",3.8,"19218","14674",70000,3986785.472,337.429743699036,257.646168125697,0,0,"444","444","0","0",0,0,0.325402141554652
"294123",45,"19218","14674",70000,3986785.472,337.429743699036,257.646168125697,0.180681837822693,0,"738","738","0","0",0,0,2.46888877286319
"294594",18.5,"48258","36135",70000,6597305.7359,512.036297123218,383.406514910429,1,0,"763","2979","569","569",0,0,14.5309450302941
"294453",10,"28389","20717",70000,8329831.614,238.56784771736,174.095956221091,1,0,"436","311","2959","2959",0,0,23.3216931673501
"294547",4,"22323","16840",1434.875,83817725.0144,0.382147268009208,0.288283832516914,0,0,"2348","2329","855","577",0,0,3.19770403927928
"294901",184.8,"29650","21384",1,9932724.87,0.00298508217916641,0.00215288355208413,1,0,"81","81","2452","2452",0,0,21.1817827858313
"295126",190,"34791","27276",1,8210742.419,0.00423725385898018,0.00332198948744053,1,0,"66","66","2152","2152",0,0,20.0453542986544
"295286",14.5,"34791","27276",1,8210742.419,0.00423725385898018,0.00332198948744053,0.993156319885575,0,"953","953","1213","1213",0,0,16.3901280800888
"295936",13.8,"39012","29532",70000,6529343.383,418.241136943433,316.607640116207,0,0,"1174","1174","66","66",0,0,0.638632286310371
"296718",6.3,"19583","15016",3236.06,2821896.9485,22.457149972711,17.2198623290726,0,0,"1091","1079","494","494",0,0,1.87441050185382
"296910",62.8,"22323","16840",7053.52,83817725.0144,1.87854927979671,1.41713792374576,1,0,"1636","1619","717","717",0,0,14.5817087764733
"296989",7.5,"32920","25594",50000,4880725.102,337.244971925485,262.194647978763,0,0,"117","2433","340","340",0,0,1.62543387448452
"297031",12.3,"32920","25594",1,4880725.102,0.0067448994385097,0.00524389295957525,0.24268388005458,0,"455","2761","338","338",0,0,4.15864352437339
"297274",3.5,"48258","36135",1,6597305.7359,0.00731480424461739,0.00547723592729184,1,0,"843","2915","684","688",0,0,14.4691190875433
"297380",4.5,"37579","29557",1,3900941.6549,0.00963331506196632,0.00757688850918169,0,0,"824","1819","17","17",0,0,0.0495908044937309
"298271",15.8,"17507","13383",1,3894692.301,0.00449509194744471,0.00343621497301951,1,0,"1747","1784","1023","1023",0,0,15.7373154464622
"298469",1.3,"31984","25214",1,10621850.17,0.00301115149320544,0.00237378607271392,1,0,"765","755","1813","1813",0,0,18.7483000716792
"299095",3.3,"22865","18571",70000,2735919.601,585.013536002661,475.149196462078,1,0,"1160","1158","1679","1679",0,0,18.8483040602219
"30709",7.5,"77992","56665",1,9608602.72,0.00811689298358253,0.00589731948039163,0,0,"0","0","55","54",0,0,0.208402631131408
"32149",6.3,"18474","13436",509.67,911083.446,10.3345567536522,7.51624469752467,0,0,"0","0","64","64",0,0,0.252222020638597
"326177",60.3,"50401","38014",70000,7795825.624,452.558865495732,341.333955932517,1,1,"2382","1922","2079","2079",0,0,20.1687511389767
"328249",2.5,"18685","14048",70000,4863822.118,268.914028570154,202.178446526814,0,0,"646","630","409","409",0,0,1.7996919098057
"328623",27.8,"26856","20044",1784.4,6774521.6235,7.07383473893786,5.27956298433387,1,0,"2158","2112","2747","2746",0,0,22.2689807545017
"344058",116,"50401","38014",70000,7795825.624,452.558865495732,341.333955932517,1,1,"2024","1524","2277","2277",0,0,20.9254171389767
"345620",2.5,"50401","38014",70000,7795825.624,452.558865495732,341.333955932517,1,1,"1928","1874","1558","1558",0,0,18.2028541389767
"347720",28,"24622","17770",1,4728300.824,0.00520736749130326,0.00375822111609369,0.874507138805729,0.0838716998297828,"1411","1372","1161","1161",0,0,14.7738082071705
"348628",246,"50401","38014",70000,7795825.624,452.558865495732,341.333955932517,1,1,"1526","1101","1844","1845",0,0,19.2937441389767
"350179",62.3,"17102","12281",1,5120840.54,0.0033396861055158,0.00239823909845863,1,0,"868","868","286","286",0,0,12.9606431033214
"350926",466,"29090","21578",1,5824034.451,0.00499481935499286,0.00370499181993936,1,0,"113","104","442","442",0,0,13.5653187942594
"351353",2,"21030","16653",5662.49,5510400.105,21.6104388848185,17.1126314193477,0,0,"595","548","882","882",0,0,3.35333174505664
"351700",23.5,"19047","14598",1,6863484.242,0.00277512110881597,0.00212690806670319,1,0,"1602","1556","2191","2191",0,0,20.165475752219
"351922",29.8,"28269","20924",70000,6541573.066,302.500634027161,223.903331082964,1,0,"657","679","166","166",0,0,12.7994889104214
"352040",0.5,"31168","21785",1427.57,873677.793,50.9278158567091,35.5962034278237,0,0,"728","728","76","76",0,0,0.320921487235604
"526392",1.75,"14420","11077",3420.897,248802.967,198.266665927662,152.30234802224,0,0,"0","0","338","338",0,0,1.47776123834078
"352718",6.8,"14271","10512",711.67,1279359.632,7.9385360581707,5.84751531381756,0,0,"204","162","502","23",0,0,1.90597268481608
"353919",55.8,"16799","12644",1,54910.275,0.305935455613726,0.230266557579615,0,0,"342","307","660","660",0,0,2.49488196492551
"360058",0.3,"7385","5142",244.92,361052.8371,5.00961082186162,3.48807296493059,0,0,"6634","1936","582","849",0,0,2.09029956641662
"402748",10.3,"18474","13436",1,911083.446,0.0202769571559091,0.0147472770567714,0,0,"0","0","632","632",0,0,2.39466708297651
"403053",31.8,"44768","33532",1,2250676.781,0.0198909058723701,0.0148986297290992,0,0,"6870","4450","18","18",0,0,-0.0554387211731306
"403360",37.3,"44768","33532",1,2250676.781,0.0198909058723701,0.0148986297290992,0,0,"7511","0","265","265",0,0,0.868906278826869
"404838",67.3,"51297","35358",1,2628119.4028,0.0195185195715796,0.0134537266314192,0.295180517943299,0,"3000","462","458","2943",0,0,5.19184618861992
"405134",3.5,"80778","58346",1,8461994.8477,0.00954597603211207,0.00689506446767202,1,0,"1250","1229","440","1860",0,0,13.5372789222134
"405203",3.5,"80778","58346",1,8461994.8477,0.00954597603211207,0.00689506446767202,1,0,"2411","2300","798","867",0,0,14.8728429222134
"405371",58.5,"80778","58346",1,8461994.8477,0.00954597603211207,0.00689506446767202,0.99728980369442,0,"2242","2164","539","984",0,0,13.8623026145277
"405601",0.3,"93893","66326",12007.175,8507815.026,132.512246543875,93.6066295066627,1,0,"7627","1373","1083","772",0,0,15.9799379785816
"405793",15.8,"93893","66326",1,8507815.026,0.0110360885507103,0.00779589116562911,1,0,"7035","1433","1179","811",0,0,16.2332210878832
"405938",13.5,"41240","29579",1,155626941.4914,0.0002649926780337,0.000190063492326838,0,0,"6450","0","222","222",0,0,0.725058245942159
"405963",0.5,"31168","21785",4909.78,873677.793,175.153843059852,122.424488932844,0,0,"3063","2962","885","885",0,0,3.4565482886791
"406084",3.5,"93893","66326",1,8507815.026,0.0110360885507103,0.00779589116562911,1,0,"7765","1079","530","220",0,0,13.7610200878832
"406194",32.8,"72538","52570",1,6275444.9295,0.0115590210439118,0.0083770952642538,1,0,"1891","1836","2681","2681",0,0,22.0168918399613
"406400",0.8,"41240","29579",2332.8,155626941.4914,0.618174919317015,0.443380114900048,1,0,"4110","4023","2365","1478",0,0,20.7801887338687
"407169",26,"52932","40119",1,5730308.967,0.00923719825664332,0.00700119316969458,0.188974518177655,0,"201","201","0","0",0,0,2.24379130416873
"407269",1.3,"52932","40119",1,5730308.967,0.00923719825664332,0.00700119316969458,1,0,"422","422","0","0",0,0,11.885023059544
"407285",1.8,"51060","37815",318.99,4145031.067,3.9294348188778,2.91013665640157,0,0,"1156","990","0","0",0,0,-0.0170422831666164
"407343",3,"36611","26478",1,1673541.5785,0.0218763611674438,0.0158215369968473,0,0,"1436","1319","60","60",0,0,0.201512473068874
"407422",35,"52932","40119",1,5730308.967,0.00923719825664332,0.00700119316969458,0,0,"637","637","0","0",0,0,-0.0114569404560384
"407504",0.5,"51060","37815",1,4145031.067,0.0123183636442453,0.0091229714298303,1,0,"1117","1029","0","0",0,0,11.872515805125
"407826",0.3,"101223","72940",1,10428463.61,0.00970641542086179,0.00699431888797664,0,0,"1471","1424","2238","1483",0,0,8.45331305064864
"408014",1.8,"34197","25460",1,794788347.485,4.30265492797067e-05,3.20336855473092e-05,0,0,"1822","1817","1747","1747",0,0,6.58658704145159
"408279",17.3,"49177","34332",1,381638690.5562,0.00012885748016882,8.99594324410991e-05,1,0,"5581","565","315","315",0,0,12.9856871164075
"408379",15.5,"70572","51101",1,3597786.5072,0.0196153940370751,0.0142034553461511,1,0,"995","995","232","232",0,0,12.7537663792712
"408390",2.3,"39271","27909",88123.13,2647912.9131,1306.94760432225,928.81772017595,1,0,"5831","517","1484","1484",0,0,18.6124181299077
"408417",4,"39271","27909",1,2647912.9131,0.0148309258230189,0.010539999205384,0.976049870849674,0,"5322","1081","1534","1534",0,0,17.3243240933245
"408438",106.8,"39271","27909",1,2647912.9131,0.0148309258230189,0.010539999205384,1,0,"5394","668","1978","1816",0,0,19.290173638759
"408477",6.8,"44565","31664",1,736963010.2888,6.04711489963871e-05,4.29655214141502e-05,1,0,"83","83","2087","1801",0,0,19.7987590555974
"408822",18,"37666","26082",1,3246276.153,0.011602832976853,0.00803443661929275,0.932864690224683,0,"5753","1045","108","108",0,0,11.399864340174
"409030",0.5,"101223","72940",98.4,10428463.61,0.9551112774128,0.688240978576901,0,0,"1249","1205","2142","1309",0,0,8.09444658382628
"409120",72.8,"41594","28669",1,5074734.6445,0.00819629062675811,0.00564935942632419,1,0,"4304","538","970","970",0,0,15.4904753102711
"409138",6.3,"34585","24933",1,9660924.179,0.00357988525312905,0.00258080899280806,1,0,"1523","1480","1069","1069",0,0,15.9156403395668
"409208",0.8,"41594","28669",1,5074734.6445,0.00819629062675811,0.00564935942632419,1,0,"4188","565","1123","1123",0,0,16.0722803102711
"409353",6,"41594","28669",1,5074734.6445,0.00819629062675811,0.00564935942632419,1,0,"4661","1120","428","428",0,0,13.4304113102711
"409904",4,"39271","27909",1,2647912.9131,0.0148309258230189,0.010539999205384,1,0,"5534","833","1600","1600",0,0,17.855411638759
"410171",33.3,"51111","37628",167.42,4304205.031,1.9880566930177,1.46361051916163,0.0543852488410632,0,"4930","581","1129","1129",0,0,4.83771746623151
